2088,Receptos Inc.,RCPT,125.43,$3.95B,3950000000,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rcpt
2089,Recon Capital DAX Germany ETF,DAX,27.86,n/a,0,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dax
2090,Recon Capital NASDAQ-100 Covered Call ETF,QYLD,23.78,$11.89M,11890000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qyld
2091,Recon Technology Ltd.,RCON,1.68,$7.94M,7940000,2009,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/rcon
2092,Recro Pharma Inc.,REPH,3.2299,$24.89M,24890000,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/reph
2093,Red Robin Gourmet Burgers Inc.,RRGB,80.64,$1.13B,1130000000,2002,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/rrgb
2094,Redhill Biopharma Ltd.,RDHL,13.01,$113.69M,113690000,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rdhl
2095,Rediff.com India Limited,REDF,1.9016,$52.47M,52470000,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/redf
2096,Regado BioSciences Inc.,RGDO,1.13,$37.98M,37980000,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rgdo
2097,Regeneron Pharmaceuticals Inc.,REGN,423.78,$43.49B,43490000000,1991,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/regn
2098,Regulus Therapeutics Inc.,RGLS,18.7,$908.89M,908890000,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rgls
2099,Reis Inc,REIS,23.75,$264.5M,264500000,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/reis
2100,Reliv&#39; International Inc.,RELV,1.18,$15.13M,15130000,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/relv
2101,Relypsa Inc.,RLYP,35.25,$1.21B,1210000000,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rlyp
2102,Remark Media Inc.,MARK,4.85,$62.33M,62330000,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/mark
2103,Remy International Inc.,REMY,23.3,$745.49M,745490000,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/remy
2104,Renasant Corporation,RNST,28.28,$891.82M,891820000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/rnst
2105,Renewable Energy Group Inc.,REGI,8.96,$379.07M,379070000,2012,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/regi
2106,Rent-A-Center Inc.,RCII,29.18,$1.54B,1540000000,1995,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/rcii
2107,Rentech Inc.,RTK,1.27,$290.18M,290180000,1991,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/rtk
2108,Rentrak Corporation,RENT,53,$805.86M,805860000,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/rent
2109,Repligen Corporation,RGEN,25.45,$832.77M,832770000,1986,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/rgen
2110,Repros Therapeutics Inc.,RPRX,9.27,$225.04M,225040000,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/rprx
2111,Republic Airways Holdings Inc.,RJET,14.51,$722.4M,722400000,2004,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/rjet
2112,Republic Bancorp Inc.,RBCAA,23.87,$496.88M,496880000,1998,Finance,Major Banks,http://www.nasdaq.com/symbol/rbcaa
2113,Republic First Bancorp Inc.,FRBK,3.45,$130.46M,130460000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/frbk
2114,Research Frontiers Incorporated,REFR,5.07,$121.3M,121300000,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/refr
2115,Resonant Inc.,RESN,15.02,$103.76M,103760000,2014,Technology,Semiconductors,http://www.nasdaq.com/symbol/resn
2116,Resource America Inc.,REXI,8.96,$204.8M,204800000,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/rexi
2117,Resources Connection Inc.,RECN,17.69,$665.95M,665950000,2000,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/recn
2118,Response Genetics Inc.,RGDX,0.54,$20.94M,20940000,2007,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/rgdx
2119,Retail Opportunity Investments Corp.,ROIC,16.93,$1.57B,1570000000,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/roic
2120,RetailMeNot Inc.,SALE,17.2,$929.95M,929950000,2013,Consumer Services,Advertising,http://www.nasdaq.com/symbol/sale
2121,Retrophin Inc.,RTRX,14.5,$387.15M,387150000,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rtrx
2122,Revance Therapeutics Inc.,RVNC,15.76,$373.83M,373830000,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rvnc
2123,rEVO Biologics Inc.,RBIO,n/a,n/a,0,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rbio
2124,Revolution Lighting Technologies Inc.,RVLT,1.13,$96.61M,96610000,n/a,Consumer Durables,Building Products,http://www.nasdaq.com/symbol/rvlt
2125,ReWalk Robotics Ltd,RWLK,16.17,$193.69M,193690000,2014,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/rwlk
2126,Rex Energy Corporation,REXX,4.87,$263.5M,263500000,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rexx
2127,RF Industries Ltd.,RFIL,4.44,$37.78M,37780000,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/rfil
2128,RGC Resources Inc.,RGCO,21.51,$101.58M,101580000,n/a,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/rgco
2129,RiceBran Technologies,RIBT,4.13,$38.71M,38710000,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/ribt
2130,Richardson Electronics Ltd.,RELL,9.31,$128.41M,128410000,1983,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/rell
2131,Rigel Pharmaceuticals Inc.,RIGL,2.55,$223.87M,223870000,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rigl
2132,Rightside Group Ltd.,NAME,7.3,$135M,135000000,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/name
2133,RigNet Inc.,RNET,36.74,$647.16M,647160000,2010,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/rnet
2134,RIT Technologies Ltd.,RITT,1.31,$20.36M,20360000,1997,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/ritt
2135,River Valley Bancorp.,RIVR,21.35,$53.67M,53670000,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/rivr
2136,Riverbed Technology Inc.,RVBD,20.88,$3.29B,3290000000,2006,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/rvbd
2137,Riverview Bancorp Inc,RVSB,4.41,$99.1M,99100000,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/rvsb
2138,RLJ Entertainment Inc.,RLJE,1.8,$24.05M,24050000,n/a,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/rlje
2139,RMG Networks Holding Corporation,RMGN,1.15,$13.99M,13990000,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/rmgn
2140,Robo-Stox Global Robotics & Automation Index ETF,ROBO,26.22,$102.26M,102260000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/robo
2141,Rock Creek Pharmaceuticals Inc.,RCPI,0.148,$29.32M,29320000,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/rcpi
2142,Rocket Fuel Inc.,FUEL,10.82,$446.81M,446810000,2013,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/fuel
2143,Rockwell Medical Inc.,RMTI,10.7,$536.11M,536110000,1998,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/rmti
2144,Rocky Brands Inc.,RCKY,20.16,$152.21M,152210000,1993,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/rcky
2145,Rocky Mountain Chocolate Factory Inc.,RMCF,14.54,$88.59M,88590000,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/rmcf
2146,Rofin-Sinar Technologies Inc.,RSTI,23.96,$673.1M,673100000,1996,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/rsti
2147,ROI Acquisition Corp. II,ROIQ,9.74,$152.19M,152190000,2013,Finance,Business Services,http://www.nasdaq.com/symbol/roiq
2148,Roka Bioscience Inc.,ROKA,4.14,$73.11M,73110000,2014,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/roka
2149,Rosetta Genomics Ltd.,ROSG,3.68,$43.12M,43120000,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rosg
2150,Rosetta Resources Inc.,ROSE,23.04,$1.42B,1420000000,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rose
2151,Ross Stores Inc.,ROST,97.92,$20.41B,20410000000,1985,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/rost
2152,Rovi Corporation,ROVI,23.85,$2.27B,2270000000,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/rovi
2153,Royal Bancshares of Pennsylvania Inc.,RBPAA,1.8,$50.22M,50220000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/rbpaa
2154,Royal Gold Inc.,RGLD,69.99,$4.54B,4540000000,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/rgld
2155,Royale Energy Inc.,ROYL,1.79,$26.75M,26750000,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/royl
2156,Royce Focus Trust Inc.,FUND,7.44,$166.34M,166340000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fund
2157,RPX Corporation,RPXC,14.1,$760.54M,760540000,2011,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/rpxc
2158,RR Media Ltd.,RRM,7.48,$130.13M,130130000,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/rrm
2159,RTI Surgical Inc.,RTIX,5.32,$302.7M,302700000,2000,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/rtix
2160,Rubicon Technology Inc.,RBCN,4.49,$117.42M,117420000,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/rbcn
2161,Rush Enterprises Inc.,RUSHA,28.96,$1.16B,1160000000,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/rusha
2162,Ruthigen Inc.,RTGN,4.06,$19.51M,19510000,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rtgn
2163,Ruth&#39;s Hospitality Group Inc.,RUTH,15.38,$543.78M,543780000,2005,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/ruth
2164,RXI Pharmaceuticals Corporation,RXII,1.15,$24.3M,24300000,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rxii
2165,Ryanair Holdings plc,RYAAY,64.25,$17.83B,17830000000,1997,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/ryaay
2166,S&T Bancorp Inc.,STBA,28.81,$858.43M,858430000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stba
2167,S&W Seed Company,SANW,4.91,n/a,0,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/sanw
2168,S1 Biopharma Inc.,SXB,n/a,n/a,0,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sxb
2169,Sabra Healthcare REIT Inc.,SBRA,32.52,$1.77B,1770000000,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sbra
2170,Sabre Corporation,SABR,21.23,$5.69B,5690000000,2014,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/sabr
2171,SAExploration Holdings Inc.,SAEX,3.37,$50.11M,50110000,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/saex
2172,Safety Insurance Group Inc.,SAFT,61.95,$929.82M,929820000,2002,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/saft
2173,Sage Therapeutics Inc.,SAGE,42.5,$1.1B,1100000000,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sage
2174,Sagent Pharmaceuticals Inc.,SGNT,28.49,$909.12M,909120000,2011,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgnt
2175,Saia Inc.,SAIA,46.14,$1.14B,1140000000,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/saia
2176,Sajan Inc.,SAJA,5.75,$27.45M,27450000,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/saja
2177,Salem Communications Corporation,SALM,7.37,$186.24M,186240000,1999,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/salm
2178,Salisbury Bancorp Inc.,SAL,30.1799,$51.71M,51710000,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sal
2179,Salix Pharmaceuticals Ltd.,SLXP,157.85,$10.06B,10060000000,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/slxp
2180,Sanderson Farms Inc.,SAFM,83.39,$1.93B,1930000000,1987,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/safm
2181,SanDisk Corporation,SNDK,82.63,$17.6B,17600000000,1995,Technology,Electronic Components,http://www.nasdaq.com/symbol/sndk
2182,Sandy Spring Bancorp Inc.,SASR,25.94,$649.56M,649560000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sasr
2183,Sangamo BioSciences Inc.,SGMO,16.945,$1.16B,1160000000,2000,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/sgmo
2184,Sanmina Corporation,SANM,23,$1.91B,1910000000,1993,Technology,Electrical Products,http://www.nasdaq.com/symbol/sanm
2185,Sanofi,GCVRZ,0.62,n/a,0,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/gcvrz
2186,Sapiens International Corporation N.V.,SPNS,7.31,$348.53M,348530000,1992,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/spns
2187,Sarepta Therapeutics Inc.,SRPT,15.21,$628.32M,628320000,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/srpt
2188,SB Financial Group Inc.,SBFG,10.5,$51.19M,51190000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbfg
2189,SBA Communications Corporation,SBAC,121.25,$15.65B,15650000000,1999,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/sbac
2190,ScanSource Inc.,SCSC,36.79,$1.05B,1050000000,n/a,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/scsc
2191,Schmitt Industries Inc.,SMIT,2.66,$7.97M,7970000,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/smit
2192,Schnitzer Steel Industries Inc.,SCHN,16.36,$438.19M,438190000,1993,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/schn
2193,Scholastic Corporation,SCHL,36.99,$1.21B,1210000000,1992,Consumer Services,Books,http://www.nasdaq.com/symbol/schl
2194,SciClone Pharmaceuticals Inc.,SCLN,7.68,$389.94M,389940000,1992,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/scln
2195,Scientific Games Corp,SGMS,13.75,$1.17B,1170000000,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/sgms
2196,SciQuest Inc.,SQI,17.18,$472.83M,472830000,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sqi
2197,SCYNEXIS Inc.,SCYX,9.2,$78.31M,78310000,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/scyx
2198,SeaChange International Inc.,SEAC,7.69,$251.11M,251110000,1996,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/seac
2199,Seacoast Banking Corporation of Florida,SBCF,12.97,$429.56M,429560000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbcf
2200,Seagate Technology.,STX,62.18,$20.42B,20420000000,2002,Technology,Electronic Components,http://www.nasdaq.com/symbol/stx
2201,Seanergy Maritime Holdings Corp,SHIP,0.7856,$9.4M,9400000,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/ship
2202,Sears Canada Inc.,SRSC,9.87,$1.01B,1010000000,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/srsc
2203,Sears Holdings Corporation,SHLD,36.66,$3.9B,3900000000,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/shld
2204,Sears Hometown and Outlet Stores Inc.,SHOS,13,$295.57M,295570000,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/shos
2205,Seattle Genetics Inc.,SGEN,34.96,$4.33B,4330000000,2001,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/sgen
2206,Second Sight Medical Products Inc.,EYES,8.75,$302.97M,302970000,2014,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/eyes
2207,Security National Financial Corporation,SNFCA,5.895,$85.25M,85250000,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/snfca
2208,SEI Investments Company,SEIC,43.37,$7.25B,7250000000,1981,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/seic
2209,Select Bancorp Inc.,SLCT,6.96,$79.19M,79190000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/slct
2210,Select Comfort Corporation,SCSS,31.32,$1.67B,1670000000,1998,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/scss
2211,Selectica Inc.,SLTC,5.2,$40.91M,40910000,2000,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sltc
2212,Selective Insurance Group Inc.,SIGI,27.72,$1.56B,1560000000,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/sigi
2213,SemiLEDS Corporation,LEDS,1.36,$38.66M,38660000,2010,Technology,Semiconductors,http://www.nasdaq.com/symbol/leds
2214,Semler Scientific Inc.,SMLR,4.875,$22.99M,22990000,2014,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/smlr
2215,Semtech Corporation,SMTC,27.58,$1.84B,1840000000,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/smtc
2216,Seneca Foods Corp.,SENEA,27.25,$292.48M,292480000,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/senea
2217,Senomyx Inc.,SNMX,6.11,$264.9M,264900000,2004,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/snmx
2218,Sequenom Inc.,SQNM,3.49,$409.6M,409600000,2000,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sqnm
2219,Sequential Brands Group Inc.,SQBG,10.39,$396.61M,396610000,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/sqbg
2220,ServiceSource International Inc.,SREV,3.84,$321.74M,321740000,2011,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/srev
2221,ServisFirst Bancshares Inc.,SFBS,31.06,$770.02M,770020000,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/sfbs
2222,Sevcon Inc.,SEV,7.39,$26.52M,26520000,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sev
2223,Severn Bancorp Inc,SVBI,4.41,$44.4M,44400000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/svbi
2224,SFX Entertainment Inc.,SFXE,3.53,$319.7M,319700000,2013,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/sfxe
2225,SGOCO Group Ltd,SGOC,0.52,$9.06M,9060000,2010,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/sgoc
2226,Shanda Games Limited,GAME,5.58,$1.5B,1500000000,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/game
2227,Sharps Compliance Corp,SMED,5.05,$78.45M,78450000,n/a,Basic Industries,Environmental Services,http://www.nasdaq.com/symbol/smed
2228,Shenandoah Telecommunications Co,SHEN,29.71,$716.4M,716400000,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/shen
2229,Shiloh Industries Inc.,SHLO,12.63,$217.49M,217490000,1993,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/shlo
2230,Shire plc,SHPG,237.29,$47.35B,47350000000,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/shpg
2231,Shoe Carnival Inc.,SCVL,23.69,$480.58M,480580000,1993,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/scvl
2232,Shore Bancshares Inc,SHBI,9.35,$117.95M,117950000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/shbi
2233,ShoreTel Inc.,SHOR,7.56,$485.05M,485050000,2007,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/shor
2234,Shutterfly Inc.,SFLY,45.77,$1.77B,1770000000,2006,Miscellaneous,Other Consumer Services,http://www.nasdaq.com/symbol/sfly
2235,SI Financial Group Inc.,SIFI,11.49,$146.88M,146880000,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sifi
2236,Siebert Financial Corp.,SIEB,1.71,$37.77M,37770000,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/sieb
2237,Sientra Inc.,SIEN,17.56,$261.87M,261870000,2014,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/sien
2238,Sierra Bancorp,BSRR,16.53,$227.91M,227910000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bsrr
2239,Sierra Wireless Inc.,SWIR,37.77,$1.2B,1200000000,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/swir
2240,Sify Technologies Limited,SIFY,1.38,$246.37M,246370000,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/sify
2241,SIGA Technologies Inc.,SIGA,2.06,$110.22M,110220000,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/siga
2242,Sigma Designs Inc.,SIGM,6.81,$237.92M,237920000,1986,Technology,Semiconductors,http://www.nasdaq.com/symbol/sigm
2243,Sigma-Aldrich Corporation,SIAL,138.75,$16.57B,16570000000,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/sial
2244,SigmaTron International Inc.,SGMA,6.7,$27.16M,27160000,1994,Technology,Electrical Products,http://www.nasdaq.com/symbol/sgma
2245,Signal Genetics Inc.,SGNL,2.57,$9.72M,9720000,2014,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/sgnl
2246,Signature Bank,SBNY,125.7,$6.32B,6320000000,2004,Finance,Major Banks,http://www.nasdaq.com/symbol/sbny
2247,Silgan Holdings Inc.,SLGN,57.04,$3.61B,3610000000,1997,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/slgn
2248,Silicom Ltd,SILC,47.22,$340.86M,340860000,n/a,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/silc
2249,Silicon Graphics International Corp,SGI,9.2,$316.69M,316690000,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/sgi
2250,Silicon Image Inc.,SIMG,7.245,$560.74M,560740000,1999,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/simg
2251,Silicon Laboratories Inc.,SLAB,49.9,$2.1B,2100000000,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/slab
2252,Silicon Motion Technology Corporation,SIMO,29.69,$977.03M,977030000,2005,Technology,Semiconductors,http://www.nasdaq.com/symbol/simo
2253,Siliconware Precision Industries Company Ltd.,SPIL,8.74,$5.46B,5460000000,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/spil
2254,Silver Standard Resources Inc.,SSRI,5.405,$436.48M,436480000,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ssri
2255,Silvercrest Asset Management Group Inc.,SAMG,14.02,$171.44M,171440000,2013,Finance,Investment Managers,http://www.nasdaq.com/symbol/samg
2256,Simmons First National Corporation,SFNC,39.79,$717.1M,717100000,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sfnc
2257,Simplicity Bancorp Inc.,SMPL,17.3,$128.02M,128020000,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/smpl
2258,Simulations Plus Inc.,SLP,6.27,$105.66M,105660000,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/slp
2259,Sina Corporation,SINA,37.83,$2.5B,2500000000,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sina
2260,Sinclair Broadcast Group Inc.,SBGI,27.9,$2.67B,2670000000,1995,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/sbgi
2261,Sino Mercury Acquisition Corp.,SMAC,9.92,$52.68M,52680000,2014,Finance,Business Services,http://www.nasdaq.com/symbol/smac
2262,SinoCoking Coal and Coke Chemical Industries Inc,SCOK,2.74,$65.65M,65650000,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/scok
2263,Sino-Global Shipping America Ltd.,SINO,1.5,$9.3M,9300000,n/a,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/sino
2264,Sinovac Biotech Ltd.,SVA,5,$278.49M,278490000,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sva
2265,Sirius XM Holdings Inc.,SIRI,3.86,$21.54B,21540000000,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/siri
2266,Sirona Dental Systems Inc.,SIRO,91.49,$5.3B,5300000000,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/siro
2267,SIRVA Inc.,SRVA,n/a,n/a,0,n/a,n/a,n/a,http://www.nasdaq.com/symbol/srva
2268,Sizmek Inc.,SZMK,7.87,$239.24M,239240000,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/szmk
2269,Skullcandy Inc.,SKUL,10.17,$286.12M,286120000,2011,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/skul
2270,Sky Solar Holdings Ltd.,SKYS,11.296,$541.36M,541360000,2014,n/a,n/a,http://www.nasdaq.com/symbol/skys
2271,Sky-mobi Limited,MOBI,4.07,$112.38M,112380000,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mobi
2272,SkyPeople Fruit Juice Inc.,SPU,n/a,n/a,0,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/spu
2273,Skystar Bio-Pharmaceutical Company,SKBI,4.28,$37.22M,37220000,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/skbi
2274,SkyWest Inc.,SKYW,13.95,$713.95M,713950000,1986,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/skyw
2275,Skyworks Solutions Inc.,SWKS,84.3,$16.09B,16090000000,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/swks
